,name,share_code,industry,industry_code
0,华润双鹤药业股份有限公司,600062,医药制造业,C27
1,人福医药集团股份公司,600079,医药制造业,C27
2,金花企业(集团)股份有限公司,600080,医药制造业,C27
3,北京同仁堂股份有限公司,600085,医药制造业,C27
4,重庆太极实业(集团)股份有限公司,600129,医药制造业,C27
5,北京天坛生物制品股份有限公司,600161,医药制造业,C27
6,中牧实业股份有限公司,600195,医药制造业,C27
7,上海复星医药(集团)股份有限公司,600196,医药制造业,C27
8,江苏吴中医药发展股份有限公司,600200,医药制造业,C27
9,金宇生物技术股份有限公司,600201,医药制造业,C27
10,西藏诺迪康药业股份有限公司,600211,医药制造业,C27
11,浙江医药股份有限公司,600216,医药制造业,C27
12,河南太龙药业股份有限公司,600222,医药制造业,C27
13,贵州圣济堂医药产业股份有限公司,600227,医药制造业,C27
14,广西梧州中恒集团股份有限公司,600252,医药制造业,C27
15,浙江海正药业股份有限公司,600267,医药制造业,C27
16,江苏恒瑞医药股份有限公司,600276,医药制造业,C27
17,河南羚锐制药股份有限公司,600285,医药制造业,C27
18,蓝星安迪苏股份有限公司,600299,医药制造业,C27
19,津药达仁堂集团股份有限公司,600329,医药制造业,C27
20,广州白云山医药集团股份有限公司,600332,医药制造业,C27
21,亚宝药业集团股份有限公司,600351,医药制造业,C27
22,健康元药业集团股份有限公司,600380,医药制造业,C27
23,上海现代制药股份有限公司,600420,医药制造业,C27
24,昆药集团股份有限公司,600422,医药制造业,C27
25,漳州片仔癀药业股份有限公司,600436,医药制造业,C27
26,株洲千金药业股份有限公司,600479,医药制造业,C27
27,津药药业股份有限公司,600488,医药制造业,C27
28,江苏联环药业股份有限公司,600513,医药制造业,C27
29,康美药业股份有限公司,600518,医药制造业,C27
30,浙江华海药业股份有限公司,600521,医药制造业,C27
31,上海交大昂立股份有限公司,600530,医药制造业,C27
32,天士力医药集团股份有限公司,600535,医药制造业,C27
33,江苏康缘药业股份有限公司,600557,医药制造业,C27
34,湖北济川药业股份有限公司,600566,医药制造业,C27
35,中珠医疗控股股份有限公司,600568,医药制造业,C27
36,浙江康恩贝制药股份有限公司,600572,医药制造业,C27
37,贵州益佰制药股份有限公司,600594,医药制造业,C27
